"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.476278099261044,-0.618675355674089,0.152,0.163,1,"RMND5B"
0.478219600184905,0.323651541292081,0.147,0.126,1,"PARP12"
0.478411763879808,-0.339465814560616,0.716,0.653,1,"SNHG7"
0.479255821773006,-0.369041085049352,0.186,0.158,1,"ENDOG"
0.480159861798328,-0.291097154928792,0.279,0.239,1,"KLF16"
0.480684868088352,-0.386147570845073,0.142,0.159,1,"PIM2"
0.481353845360826,-0.57136333150513,0.098,0.113,1,"ZNF75D"
0.481857248704271,-0.332710232057834,0.211,0.183,1,"NOC2L"
0.482549654492224,0.316612390803201,0.103,0.088,1,"ZUP1"
0.482783254984481,-0.313495087904581,0.147,0.123,1,"TCF20"
0.483322198923148,-0.721687985845765,0.098,0.111,1,"MEGF9"
0.48361628550692,-0.469869238076991,0.157,0.17,1,"MIOS"
0.484351262329998,-0.381105676739509,0.127,0.106,1,"USP13"
0.484410395008913,-0.363312392660358,0.127,0.144,1,"MBD1"
0.485371177516359,-0.538779331217107,0.108,0.124,1,"COG6"
0.486700973535698,-0.307607748421819,0.201,0.214,1,"MTM1"
0.487100598514324,-0.449337382310278,0.382,0.383,1,"CYTIP"
0.487605849117044,0.343622315896577,0.221,0.199,1,"QRSL1"
0.48939853131875,-0.308481189307331,0.284,0.243,1,"PSMA3-AS1"
0.489835381072572,-0.297257820739402,0.181,0.154,1,"ENOX2"
0.490416703887866,-0.33431552709911,0.186,0.202,1,"LINC00910"
0.491067348750577,-0.278791383509222,0.216,0.186,1,"ACTR1A"
0.492092733959488,-0.505631219640706,0.181,0.191,1,"PAF1"
0.492271422420153,-0.42122849015531,0.294,0.262,1,"EDRF1"
0.492519499042244,-0.295174480386626,0.132,0.151,1,"GTF3C5"
0.494514210776096,-0.268233633237548,0.333,0.289,1,"CDK17"
0.495017086410638,-0.802708939335729,0.132,0.145,1,"SLC25A12"
0.497008106047618,-0.433956274597641,0.221,0.235,1,"ABCF1"
0.497289426022901,-0.333836983901427,0.176,0.19,1,"TLR10"
0.497940854037881,-0.398811599216343,0.127,0.108,1,"ENSG00000271955"
0.498120018081622,-0.347872968424745,0.534,0.513,1,"CYTH1"
0.500475705445109,-0.667780139640024,0.181,0.155,1,"ATRN"
0.501138308503989,-0.575044085536389,0.211,0.225,1,"UPF3B"
0.50332176828534,-0.5136452571074,0.157,0.17,1,"SIMC1"
0.505688920720774,-0.396428399303765,0.279,0.283,1,"POLR2J3"
0.506491217428234,-0.286934640818621,0.304,0.258,1,"KXD1"
0.507136209140131,-0.608935200587494,0.176,0.188,1,"MFSD4B"
0.507474188702541,-0.486892759862104,0.103,0.118,1,"TENT5A"
0.509000393432365,0.406238162692378,0.162,0.184,1,"SYNE1"
0.509276339765452,-0.330581772704067,0.289,0.292,1,"ELP2"
0.509760090130257,-0.294403378716621,0.196,0.166,1,"SYCP2L"
0.510559563877143,-0.389886163722322,0.245,0.254,1,"HSPH1"
0.513195875885731,0.358484168678198,0.108,0.093,1,"PKNOX1"
0.514675050328621,-0.561961428728734,0.225,0.234,1,"RGS2"
0.514722578372539,-0.595385641061963,0.098,0.11,1,"SCRN3"
0.515400959674848,-0.694260261535722,0.118,0.13,1,"HCG18"
0.515872946230621,-0.461460783291798,0.211,0.18,1,"AAAS"
0.515930269593025,-0.342871118149621,0.162,0.18,1,"HSPA13"
0.516772625932822,-0.262227064933241,0.167,0.14,1,"MXI1"
0.517170698747382,-0.271505550854676,0.225,0.195,1,"UROS"
0.517218107599381,-0.490192474271777,0.255,0.26,1,"NGDN"
0.517818164314334,-0.253028045488317,0.113,0.095,1,"SLC27A3"
0.517821338539589,-0.250106435295076,0.475,0.414,1,"C9orf78"
0.518095673502843,-0.290840990044133,0.093,0.109,1,"ARFIP1"
0.518322073290225,-0.593632618088025,0.118,0.131,1,"TCTN1"
0.519070218815729,-0.657905744834176,0.142,0.154,1,"TFEB"
0.520685964637685,-0.258192859549919,0.407,0.353,1,"WBP2"
0.522475337780254,-0.635007066232478,0.103,0.116,1,"PAM"
0.523421966596456,-0.422146450979105,0.127,0.109,1,"UVSSA"
0.524238540124957,-0.290307544873761,0.118,0.098,1,"MAPK3"
0.524275706401643,-0.330287522771941,0.221,0.19,1,"PPP1R11"
0.525164864495886,-0.385444202096369,0.162,0.179,1,"PEX14"
0.525496001368438,-0.568727497995473,0.23,0.238,1,"DSN1"
0.52559463283119,-0.270289091007251,0.294,0.305,1,"TTC1"
0.526663994800391,-0.565974677405045,0.123,0.135,1,"USP53"
0.527120162623687,-0.331335237119239,0.113,0.128,1,"KHNYN"
0.527997472033513,-0.516280379736268,0.127,0.14,1,"NAA16"
0.529319087039075,-0.283194638116882,0.108,0.09,1,"GMEB2"
0.529333348026537,-0.356456967103655,0.235,0.249,1,"EPB41L4A-AS1"
0.531294595017736,0.319891890042893,0.191,0.17,1,"MFN1"
0.533996060988036,-0.314492903743506,0.137,0.115,1,"ZMAT5"
