"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00196945316563645,0.377897885106058,0.103,0.072,1,"HCFC2"
0.00197441880318107,0.250961081570961,0.105,0.073,1,"ENSG00000277855"
0.00198866905234982,0.40054105138696,0.104,0.073,1,"PARD6A"
0.00205546433562752,0.383956544841745,0.142,0.107,1,"SNTB2"
0.0020602314751116,0.424860776090732,0.143,0.108,1,"TGDS"
0.00206326113347239,0.330666955480698,0.116,0.084,1,"COQ5"
0.00206974755332862,0.320937238384817,0.158,0.12,1,"CEP78"
0.00213902548331861,0.309902821254056,0.203,0.161,1,"KCNMB1"
0.00213996125800345,0.619789094635797,0.14,0.105,1,"FCGBP"
0.00215570131220885,0.269186945295745,0.226,0.181,1,"DANT2"
0.00218471930682379,0.435076823262189,0.127,0.093,1,"SNAPC3"
0.00223385613578732,0.260203060023021,0.258,0.212,1,"LINC00963"
0.00223904173099544,0.269599017397357,0.229,0.185,1,"RCAN1"
0.00231492679487213,0.310983456117738,0.127,0.093,1,"ZBTB45"
0.0023314111186004,0.297396934754147,0.244,0.199,1,"ARL17A"
0.00233199898495317,0.259766634488325,0.198,0.156,1,"TVP23B"
0.0023371874288998,0.283788854677827,0.188,0.149,1,"DDX19A"
0.0023538585834217,-0.252430147185383,0.672,0.673,1,"BZW1"
0.00235521263868006,0.256861061633266,0.256,0.213,1,"TASL"
0.00235813149004702,-0.356019262033637,0.441,0.475,1,"IRF4"
0.00236389425144361,0.25348979858747,0.292,0.245,1,"PRPSAP1"
0.00248096263320883,-0.37246406266756,0.306,0.352,1,"TNFSF9"
0.00254955602181028,0.374257727511461,0.114,0.083,1,"TMEM106B"
0.00266755856942257,0.300148621094943,0.113,0.081,1,"FBXO8"
0.0026856746430959,0.286317378249028,0.139,0.105,1,"METTL13"
0.00277909493974135,0.289904775946087,0.159,0.121,1,"NOD1"
0.00278895754268788,0.309665939528091,0.139,0.105,1,"DNAJB2"
0.00279157201153498,0.268011674485003,0.185,0.146,1,"MEF2C-AS1"
0.00279394781213165,0.26731576823,0.195,0.155,1,"PTPRO"
0.00286815954783238,0.319183075635804,0.151,0.115,1,"PTGIR"
0.00290697815956395,-0.494487286608838,0.693,0.694,1,"GPR183"
0.00302129701147192,0.322485119080077,0.135,0.101,1,"DNHD1"
0.00306039940429535,0.300021542490161,0.133,0.1,1,"ARRDC4"
0.00315536466588034,0.262937700703286,0.168,0.13,1,"SEMA3C"
0.00316149643331619,-0.329363207284468,0.31,0.354,1,"NR1D2"
0.00326084637221226,0.322948381084092,0.127,0.095,1,"C12orf42"
0.00330721564145936,-0.297650695682063,0.341,0.382,1,"IRS2"
0.00337821520298219,0.375784384197195,0.134,0.101,1,"TAPT1-AS1"
0.00339289528472695,0.291184257905861,0.156,0.12,1,"AMDHD2"
0.00339618381172177,-0.307633513789437,0.48,0.505,1,"MIR181A1HG"
0.00346674947314572,0.483061985014271,0.122,0.092,1,"SMUG1"
0.00349996419564487,0.525051654681884,0.101,0.072,1,"SOX12"
0.00357265059504026,0.395963838470491,0.123,0.092,1,"NFE2L1"
0.00358763463301217,-0.683040529073011,0.285,0.337,1,"ENSG00000282885"
0.00360680373994786,0.369074410515985,0.151,0.116,1,"ADHFE1"
0.00362758042740511,0.38407442157798,0.144,0.111,1,"LDLRAD3"
0.00363755359006075,0.268818767292394,0.156,0.12,1,"MED21"
0.00364245574393872,0.318520235822596,0.176,0.138,1,"POLM"
0.0036725134895863,0.335578896073016,0.131,0.098,1,"GOLPH3L"
0.00378024334127456,0.286097621552623,0.219,0.176,1,"GALT"
0.00380188143199077,0.318781884514564,0.146,0.111,1,"ZNF354A"
0.00383288372132589,-0.554886726925976,0.109,0.143,1,"DNMBP"
0.00393084122856626,0.354859820261033,0.153,0.119,1,"CD38"
0.00408323054914965,0.298254673331657,0.169,0.133,1,"CANT1"
0.00417933655494826,0.283045231565255,0.105,0.075,1,"LTB4R2"
0.00425841028638108,0.348803194209439,0.186,0.149,1,"GTF3C5"
0.00434531913935618,0.32053922953848,0.167,0.132,1,"DDX55"
0.00442056514423364,-0.741278037677535,0.178,0.212,1,"GABARAPL1"
0.00442753396440398,0.546857660501799,0.113,0.085,1,"PTPN13"
0.00460452906931556,0.296414208156206,0.172,0.135,1,"NDST2"
0.00461506350795338,0.334060763881932,0.11,0.082,1,"MRNIP"
0.00471926458478134,-0.746956953981313,0.094,0.124,1,"LINC00513"
0.00473087866728294,-0.677786278118028,0.701,0.68,1,"NFKBIA"
0.00475916743324101,0.285331604935159,0.175,0.138,1,"FUT8"
0.00476872573694256,-0.497956713681062,0.188,0.224,1,"OXCT1"
0.0048800437064955,0.298447667000537,0.135,0.104,1,"PPARGC1B"
0.00495057716351763,0.255356206722485,0.164,0.128,1,"SWI5"
0.0049840207383173,0.267637668587219,0.157,0.122,1,"C1GALT1C1"
0.00499613706707221,0.412442009602712,0.117,0.088,1,"NR6A1"
0.00503835703448264,0.344198358525178,0.154,0.12,1,"RBM19"
0.00517160258382788,0.250573563901079,0.22,0.181,1,"SRPRB"
0.0055211553010385,-0.659660361073771,0.129,0.163,1,"PTGS2"
0.00562155087636856,0.291453695136755,0.136,0.105,1,"MINDY3"
0.00579569370088461,0.262051199577654,0.191,0.154,1,"CHAMP1"
0.00593695617146464,0.319433099390019,0.115,0.087,1,"RPSA2"
0.00605487683765568,0.366257709178781,0.12,0.091,1,"LIN37"
0.00609559263755856,-0.384213366275177,0.355,0.385,1,"XYLT1"
0.00619281951814074,0.378016267271603,0.169,0.136,1,"SBF1"
0.00626936024988997,0.254937891502466,0.141,0.109,1,"SRD5A1"
0.00639888434401203,-0.344071553496056,0.391,0.422,1,"BEST1"
0.00647523177428862,0.284731247222967,0.15,0.118,1,"ENSG00000291175"
0.00652344546157242,0.272657298582015,0.105,0.077,1,"RANBP10"
0.00655054170335242,0.350074565351127,0.122,0.093,1,"ENSG00000289691"
0.0066307924312879,0.345905968754817,0.103,0.075,1,"SORD"
0.00665722800682409,0.264102212585601,0.2,0.162,1,"EMSY"
